0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228
3,3,265,3,265,168,168,146,168,168,265,168,168,168,3,168,3,265,168,168,168,168,4,168,265,146,3,265,265,168,3,3,168,168,146,168,265,168,3,265,265,3,265,168,168,3,3,168,146,168,168,3,265,168,168,168,168,265,168,146,168,265,168,3,168,146,168,265,168,168,168,168,3,168,3,168,265,168,168,168,265,3,168,265,168,168,146,168,265,3,265,265,146,3,3,146,168,168,3,146,168,265,168,168,168,168,168,146,168,265,168,168,168,168,168,168,265,168,168,265,168,3,168,146,265,265,168,168,265,168,146,168,168,168,265,168,146,168,168,146,168,265,168,146,168,265,168,168,168,168,146,168,168,168,168,3,146,3,168,265,265,265,146,3,146,168,3,265,168,168,168,168,265,168,168,3,168,146,265,168,3,168,168,265,168,265,168,168,146,265,146,168,168,168,3,168,168,146,265,168,3,168,168,168,146,265,3,168,3,168,168,168,168,168,3,168,3,168,168,168,168,168,265,168,168,146,146,168,3
311,240,240,78,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,78,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,78,78,78,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,78,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,3,3,3,195,5,197,192,3,5,3,197,192,192,6,125,195,5,197,192,3,5,3,197,192,192,192,6,5,197,192,6,33,5,192,33,5,197,192,6,125,125,125,268,5,3,91,91,5,5,192,192,192,6,5,33,5,3,192,6,5,192,192,6,125,125,125,91,5,3,197,192,6,125,5,192,6,125,91,195,3,5,5,192,6,5,6,5,192,33,5,3,192,192,6,33,197,192,6,33,5,125,125,125,125,258,311,240,240,174,174,175,191,122,91,3,6,5,192,3,5,3,192,3,6,91,195,5,3,5,3,5,5,192,6,125,3,195,3,3,91,13,196,192,6,199,195,3,3,6,102,6,5,197,3,91,5,5,3,192,6,125,91,5,33,5,3,6,5,192,6,125,91,5,140,91,5,91,197,3,6,91,33,3,142,91,142,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,311,240,240,78,240,196,78,265,240,240,196,78,265,240,240,240,196,240,78,240,265,240,240,240,196,78,265,240,240,196,240,240,78,265,240,240,196,240,240,78,265,240,240,196,240,78,265,240,240,196,240,240,240,78,240,265,240,240,196,78,265,240,240,196,240,78,240,196,78,265,240,240,240,265,240,240,240,196,78,265,240,240,240,240,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,196,78,265,240,240,240,196,240,240,240,240,78,265,240,240,240,196,240,78,240,265,240,240,196,78,265,240,240,240,196,240,240,240,78,265,240,240,265,240,240,240,240,196,240,78,240,265,240,240,240,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,240,196,78,265,240
5,11,45,33,192,33,5,197,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,125,192,6,33,5,3,197,192,192,125,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,125,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,125,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,125,192,6,33,5,3,197,192,125,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,125,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,197,6,197,125,5,5,5,4,0,0,0,0,0
168,265,265,168,168,265,168,168,168,168,168,168,265,168,168,168,168,168,265,168,265,265,265,168,168,168,168,265,168,168,168,168,168,168,168,168,265,265,168,168,265,168,265,168,265,168,265,168,168,168,168,168,265,168,168,265,265,265,265,168,168,265,168,265,265,168,168,168,265,265,168,168,168,265,168,168,168,168,168,168,168,168,168,265,168,168,168,265,265,168,168,168,168,168,168,168,265,168,265,168,168,168,168,168,265,168,168,168,168,168,168,168,168,168,168,168,265,168,168,265,168,168,168,265,168,168,168,168,168,168,265,168,168,168,265,168,265,265,265,168,265,168,265,168,265,265,168,168,265,168,168,102,168,168,168,265,265,102,168,265,168,265,168,168,168,265,168,265,168,168,168,168,265,168,168,168,168,168,168,168,168,102,168,168,168,265,168,168,168,168,102,168,168,265,265,168,168,265,168,168,265,168,168,265,168,265,168,168,168,265,265,265,168,168,265,102,168,168,168,168,265,168,265,168,168,168,168,265,168
240,240,78,219,311,78,240,196,78,196,240,240,78,265,240,240,196,240,240,78,265,240,240,196,240,78,240,265,240,240,240,196,78,265,240,240,240,196,78,240,265,240,240,240,265,240,240,240,196,240,240,78,240,240,265,240,240,240,196,240,78,196,78,265,240,240,196,240,240,78,265,240,240,240,240,240,196,240,78,240,240,265,240,240,240,196,78,265,240,240,196,240,240,240,78,265,240,240,196,78,265,240,240,196,240,78,240,196,240,240,78,265,240,240,196,240,240,78,240,196,78,265,240,240,196,240,78,265,240,240,240,196,240,78,265,240,240,265,240,240,240,196,240,240,78,240,265,240,240,196,240,240,78,265,240,240,196,240,78,240,196,240,78,240,196,240,240,240,78,265,240,240,240,196,78,240,196,78,265,240,240,196,78,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,265,265,3,3,175,3,142,175,142,3,175,104,3,3,104,142,3,146,3,265,3,142,142,3,3,3,142,142,3,104,175,3,142,175,142,265,265,146,175,142,142,175,104,142,175,146,142,175,3,175,104,3,142,175,175,3,175,3,265,175,146,265,142,265,265,265,265,146,142,146,175,119,142,265,175,142,119,146,142,142,265,142,175,265,142,3,265,175,146,265,175,119,119,265,3,265,142,265,265,142,146,146,142,3,146,142,142,265,142,265,265,3,104,142,146,146,3,146,146,3,3,3,175,175,175,3,104,3,175,3,104,265,3,265,265,104,142,142,265,3,146,265,142,265,3,265,142,3,3,104,142,142,3,3,3,265,265,142,265,142,265,3,104,3,104,142,3,142,104,3,3,3,142,104,142,265,104,142,104,142,3,265,265,3,3,265,142,3,104,3,265,142,3,142,142,3,265,3,3,146,175,175,3,142,3,3,142,142,265,142,142,265,104,3,104,104,142,265,142,3,3,3,3,146,142,146,142,91
27,85,85,5,309,10,85,309,309,309,102,102,102,309,102,102,102,102,102,309,27,10,102,102,5,309,27,5,85,85,102,309,102,195,102,309,27,265,85,5,309,195,5,5,196,196,85,85,195,102,102,85,102,195,309,10,309,102,27,309,102,102,102,309,309,85,5,102,27,309,85,27,102,5,102,102,27,27,10,5,102,27,102,195,309,102,85,195,85,196,265,5,102,309,85,10,102,102,27,5,85,195,102,309,5,102,102,85,102,309,85,196,102,85,196,195,5,5,102,102,102,102,102,309,102,5,102,102,102,5,102,309,10,102,309,102,27,5,27,102,102,196,102,102,10,102,102,102,309,102,309,102,5,27,85,195,85,195,85,85,195,85,195,196,196,265,10,85,10,102,195,195,85,10,102,309,27,10,309,102,27,195,196,6,309,27,102,5,27,309,102,309,102,27,85,195,85,195,85,195,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,195,11,33,192,6,125,3,5,195,5,5,6,195,195,195,195,195,195,195,195,197,195,5,195,195,195,195,220,195,5,5,220,220,5,195,220,195,195,195,5,5,5,220,195,4,220,5,197,4,220,195,4,195,195,5,5,195,195,195,195,5,4,5,195,4,4,195,195,195,220,197,5,195,5,195,195,4,220,195,4,195,195,5,4,5,5,195,220,195,195,195,195,195,195,195,5,220,195,195,195,195,195,195,195,195,195,195,4,5,195,5,195,220,5,195,195,195,5,195,195,195,195,5,5,195,220,197,195,195,195,195,5,195,195,5,195,5,195,195,5,195,5,195,195,6,195,195,195,220,195,195,195,195,195,195,195,195,195,5,197,195,195,195,4,4,5,220,195,220,195,195,195,5,5,220,195,220,195,5,195,195,195,5,195,195,6,195,5,5,220,220,220,6,220,220,5,5,220,5,5,5,4,197,5,197,5,220,220,6,5,5,5,220,5,5,6,220,220,6,4,4,220,220,5,220,5,5,220
11,45,33,192,33,5,197,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,192,192,243,125,125,125,125,125,125,125,125,91,268,45,45,5,197,192,3,3,6,91,60,5,6,199,201,183,85,195,175,195,21,183,85,85,85,85,85,196,5,6,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,20,5,6,78,9,5,221,10,60,5,60,197,192,197,140,3,4,6,91,6,10,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,45,33,192,33,5,197,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,125,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,192,6,192,243,125,125,125,125,125,125,125,125,125,125,91,258,311,240,240,174,174,175,191,122,54,45,45,192,5,197,192,3,6,91,197,197,197,197,85,85,195,195,195,195,195,195,195,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,195,195,195,5,5,5,197,5,197,192,3,197,45,3,3,3,6,91,195,5,5,5,197,5,197,192,3,197,3,3,3,6,91,192,195,5,5,5,197,5,197,192,3,197,3,3,3,6
311,240,240,240,240,240,240,78,180,180,180,125,180,180,180,180,125,180,180,180,180,125,125,180,180,180,180,180,125,125,180,180,180,180,180,125,180,180,180,180,125,180,192,180,180,180,180,180,180,180,180,180,180,180,180,192,91,91,78,180,180,180,180,180,180,180,180,180,180,180,180,180,180,192,91,91,125,78,78,78,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,125,180,125,180,125,180,125,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125,180,125
54,54,240,54,54,54,54,54,54,309,54,309,54,54,54,54,309,54,54,309,54,309,54,54,54,54,309,54,3,54,54,54,54,309,54,54,54,54,309,309,54,309,54,309,54,54,54,54,54,54,309,54,54,54,54,54,54,309,54,54,54,54,3,54,54,54,309,54,309,54,309,54,54,309,54,54,54,54,309,54,54,309,54,54,309,54,309,309,54,309,54,54,54,309,54,54,54,54,54,54,54,309,54,309,54,54,54,54,54,54,54,54,54,54,54,309,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,309,54,54,54,54,54,309,3,309,54,54,54,54,54,54,309,54,54,54,54,54,54,309,54,54,54,54,54,54,54,309,54,54,54,309,54,54,54,54,54,54,54,54,54,309,309,309,3,54,3,309,54,54,309,54,54,54,54,54,54,54,54,309,54,54,54,54,309,54,309,54,54,54,309,309,54,309,309,54,54,309,54,309,3,54,54,54,54,54,54,54,54,54,54,54,54,54,54
175,174,174,174,57,175,54,175,6,3,6,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,11,45,33,192,33,5,197,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,192,192,243,125,125,125,125,125,125,125,125,125,91,258,311,240,240,174,174,175,191,122,268,45,45,5,197,192,3,3,6,91,5,197,192,192,6,54,54,54,54,174,174,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,168,168,168,265,265,168,168,54,265,168,146,168,168,168,265,168,3,168,265,265,168,168,168,168,4,3,168,265,265,3,168,168,146,168,3,3,3,168,146,3,3,265,3,265,265,146,168,3,168,3,168,168,3,168,3,168,265,168,168,265,168,168,168,168,168,168,265,265,3,168,265,168,168,265,3,168,146,168,168,168,168,168,168,146,3,168,146,265,168,265,146,168,3,168,3,168,168,265,146,168,265,265,3,168,265,168,3,168,3,3,265,168,3,168,168,146,265,168,168,3,168,168,146,3,265,3,168,265,265,146,265,168,265,168,265,168,3,265,168,3,168,168,146,3,265,168,168,265,168,265,265,168,168,265,265,265,168,3,265,168,3,265,168,168,265,168,265,168,168,168,146,3,168,168,168,3,265,265,146,168,146,168,3,168,168,168,265,168,265,168,168,168,168,168,265,168,146,168,265,265,168,168,146,168,3,168,265,3,168,168,168,168,168,265,3,265,3,168,168,265,265,168,265,146,168,168,146,146
6,175,174,174,174,174,174,174,5,63,6,63,221,11,45,33,192,33,5,197,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,192,192,243,125,125,125,125,125,125,125,125,91,258,311,240,240,174,174,175,191,122,174,45,45,254,42,221,221,255,255,5,3,6,102,221,102,102,255,255,255,256,265,102,255,255,256,265,3,255,255,255,265,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,3,5,195,192,142,102,3,3,3,3,3,3,3,195,5,197,192,3,5,3,197,192,192,6,125,195,5,197,192,3,5,3,197,192,192,192,6,5,197,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,125,125,125,268,5,197,192,3,3,6,91,91,5,5,3,197,192,192,192,6,5,197,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,125,125,125,91,5,3,197,192,192,6,125,5,3,197,192,192,6,125,3,6,91,195,5,197,192,3,5,5,3,197,192,192,6,5,197,192,6,33,5,3,197,192,192,6,33,5,3,192,6,125,125,125,91,3,6,91,195,5,3,3,6,5,6,125,3,5,3,5,3,6,5,3,3,6,195,197,5,5,192,6,125,3,6,91,195,192,3,3,91,5,91,195,192,3,6,91,5,91,5,91,6,5,3,6,91,33,3,3,3,174,5,13,5,192,140,6,196,142,102,91,102,91,78,162,4,0,0,0,0,0,0,0,0
174,6,6,6,5,220,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,220,6,5,63,6,63,6,63,6,11,45,33,192,33,5,197,192,6,33,5,3,197,192,125,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,192,192,243,125,125,125,125,125,125,125,125,125,125,125,125,91,258,311,240,240,174,174,175,191,122,199,45,45,78,5,5,197,221,197,192,140,3,3,6,91,5,197,221,197,192,140,3,3,6,91,5,197,221,197,192,140,3,3,6,91,197,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,221,221,66,6,6,6,5,41,41,60,97,12,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,175,11,45,33,192,33,5,197,192,6,33,5,3,197,192,192,192,6,192,243,125,125,125,91,20,174,201,45,45,64,183,5,221,6,221,174,174,174,174,174,174,3,5,221,6,221,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,174,174,174,57,175,54,175,6,3,6,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,11,45,33,192,33,5,197,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,192,192,243,125,125,125,125,125,125,125,125,125,91,258,311,240,240,174,174,175,191,122,268,45,45,5,197,192,3,3,6,91,5,197,192,192,6,54,54,54,54,174,174,174,174,174,174,174,174,174,174,174,174,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,125,125,125,91,45,45,5,5,5,5,195,5,197,192,197,140,3,197,140,3,140,3,140,140,140,197,140,140,6,3,91,140,140,3,140,240,140,140,3,140,140,3,140,3,140,3,140,3,140,3,45,3,3,3,140,3,45,140,3,140,3,140,3,140,140,3,140,3,78,78,78,78,78,140,3,78,78,140,140,3,140,140,3,140,3,140,3,140,3,3,3,3,140,140,3,140,140,3,140,3,78,78,78,78,78,140,3,78,78,140,140,3,140,140,3,140,3,140,3,140,3,140,3,3,3,3,140,3,140,3,140,3,140,3,140,140,3,140,3,78,78,78,78,78,140,3,78,78,4,140,140,3,140,140,3,140,3,140,3,140,3,140,3,45,3,3,3,140,3,45,140,3,140,3,140,3,140,140,3,140,3,78,78,78,78,78,140,3,78,78,240,240,140,140,140,240,240,240,192,140,140,3,140,3,3,3,140,78,140,3,78,240,240,192,240,140,140,140,3,78,140,3,78,78,240,240,192,3
5,140,197,192,140,91,6,195,5,197,192,3,13,102,4,13,91,33,5,140,27,174,27,221,3,3,3,3,3,3,3,3,3,3,3,3,3,221,27,174,6,199,201,13,102,5,13,102,13,102,5,140,197,192,140,91,6,196,196,102,221,221,221,221,102,142,4,142,3,142,4,142,3,142,3,196,196,102,221,221,221,221,102,6,142,4,91,91,221,5,3,102,13,196,102,4,13,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,125,268,5,197,192,3,3,6,91,91,5,5,3,197,192,192,192,6,5,197,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,125,125,125,91,5,3,197,192,192,6,125,5,3,197,192,192,6,125,3,6,91,195,5,197,192,3,5,5,5,6,102,5,3,5,5,125,3,6,33,5,140,27,174,27,221,3,3,3,3,3,3,3,3,3,3,3,3,3,221,27,174,6,199,201,13,102,5,13,102,13,102,5,140,197,192,140,91,6,196,196,102,221,221,221,221,102,142,4,142,3,142,4,91,3,91,91,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,102,3,102,102,265,102,240,240,240,256,102,102,256,256,256,256,102,256,240,256,256,4,4,256,4,4,265,102,102,256,265,240,256,102,3,102,102,102,102,256,256,256,240,102,256,102,102,102,256,256,102,102,256,256,265,256,102,102,256,102,256,240,256,240,256,240,256,256,102,256,256,256,102,256,4,4,102,256,102,4,102,4,102,102,265,4,256,102,102,265,4,4,4,102,102,3,256,102,256,4,4,102,256,4,102,102,256,256,256,102,256,256,3,102,102,102,102,102,102,265,102,240,265,102,102,256,256,102,102,256,256,4,4,102,256,256,240,256,102,102,102,102,256,3,256,256,102,256,3,102,256,3,265,102,102,102,102,4,256,102,4,4,102,4,4,256,3,256,240,256,256,256,256,102,102,4,4,4,265,4,102,256,4,256,256,256,4,102,4,256,256,4,102,4,256,102,4,256,256,4,4,4,4,4,102,4,102,102,4,265,4,4,256,256,102,4,102,102,102,256,3,256,4,102,256,102,4,256
195,265,265,265,309,102,85,309,102,27,85,195,85,195,85,195,85,85,195,10,102,102,102,102,85,85,195,10,102,85,265,102,309,85,85,10,6,309,27,85,265,10,102,102,5,102,102,6,309,10,5,102,5,10,309,102,27,309,85,265,27,5,102,102,102,102,10,102,102,5,102,102,27,5,102,102,309,102,27,85,195,85,195,85,309,102,27,85,5,102,102,195,85,195,85,195,85,85,195,85,195,196,196,265,10,102,102,6,10,309,5,195,102,309,6,5,102,309,5,102,309,5,102,102,6,309,102,309,196,85,195,85,102,102,195,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,168,168,102,102,168,168,168,168,168,4,168,42,221,168,168,102,168,102,6,6,168,168,42,221,221,221,221,221,221,221,221,168,102,168,168,102,168,102,6,6,168,168,42,221,221,221,221,221,221,221,221,168,102,102,168,102,6,6,168,168,42,221,221,221,221,221,221,221,221,168,102,168,168,102,168,102,6,6,168,168,42,221,221,221,221,221,221,221,221,168,102,102,168,102,6,6,168,168,42,221,221,221,221,221,221,221,221,168,102,168,102,168,102,6,6,168,168,42,221,221,221,221,221,221,221,221,168,102,168,102,168,102,6,6,168,168,42,221,221,221,221,221,221,221,221,168,102,168,168,102,168,102,6,6,168,168,42,221,221,221,221,221,221,221,221,168,102,102,168,102,6,6,168,168,42,221,221,221,221,221,221,221,221,168,102,168,102,168,102,6,6,168,168,42,221,221,221,221,221,221,221,221,168,102,168,102,168,168,221,168,168,168,4,168,102,6,4,168,102,168,102,6,6,168,4,168,42,221
5,6,6,11,45,33,192,33,5,197,192,6,33,5,192,5,5,6,5,6,5,192,125,125,125,125,125,125,125,91,258,311,240,240,174,174,175,191,122,268,45,45,5,197,192,3,3,6,91,201,206,5,6,5,221,220,220,6,3,3,199,199,199,5,197,168,3,6,199,13,102,102,102,13,102,102,102,102,6,5,197,197,192,3,3,6,91,240,102,102,102,102,102,102,6,102,102,6,102,102,6,5,197,192,3,3,6,91,5,197,192,6,33,5,3,197,192,192,6,125,91,5,197,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,125,125,91,5,221,140,197,192,140,91,5,13,120,6,3,5,125,6,102,3,4,6,4,33,4,102,3,13,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,78,265,240,240,196,240,240,240,240,240,78,265,240,240,196,78,196,240,240,78,240,265,240,240,196,240,240,240,78,265,240,240,196,78,196,240,240,78,240,265,240,240,265,240,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,265,240,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,265,240,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,196,78,265,240,240,240,240,196,78,240,265,240,240,240,4,240,240,331,265,265,4,168,265,6,240,4,240,240,265,240,4,240,240,78,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
